date,state,deaths,cases
2021-10-23,Kansas,0,0
2021-10-24,Kansas,0,0
2021-10-25,Kansas,30,1498
2021-10-26,Kansas,0,6
2021-10-27,Kansas,102,2530
2021-10-28,Kansas,1,47
2021-10-29,Kansas,67,1860
2021-10-30,Kansas,0,0
2021-10-31,Kansas,0,0
2021-11-01,Kansas,9,1222
2021-11-02,Kansas,2,8
2021-11-03,Kansas,28,2243
2021-11-04,Kansas,0,93
2021-11-05,Kansas,47,2011
2021-11-06,Kansas,0,0
2021-11-07,Kansas,0,0
2021-11-08,Kansas,37,1822
2021-11-09,Kansas,4,123
2021-11-10,Kansas,74,2782
2021-11-11,Kansas,0,0
2021-11-12,Kansas,5,2683
2021-11-13,Kansas,0,0
2021-11-14,Kansas,0,0
2021-11-15,Kansas,-2,1988
2021-11-16,Kansas,3,170
2021-11-17,Kansas,19,2969
2021-11-18,Kansas,2,160
2021-11-19,Kansas,2,2745
2021-11-20,Kansas,0,39
2021-11-21,Kansas,0,0
2021-11-22,Kansas,1,2380
2021-11-23,Kansas,1,42
2021-11-24,Kansas,37,2971
2021-11-25,Kansas,0,0
2021-11-26,Kansas,-3,0
2021-11-27,Kansas,0,0
2021-11-28,Kansas,0,0
2021-11-29,Kansas,12,4048
2021-11-30,Kansas,1,140
2021-12-01,Kansas,19,4203
2021-12-02,Kansas,0,163
2021-12-03,Kansas,23,4667
2021-12-04,Kansas,0,0
2021-12-05,Kansas,0,98
2021-12-06,Kansas,13,3223
2021-12-07,Kansas,3,93
2021-12-08,Kansas,24,4430
2021-12-09,Kansas,0,21
2021-12-10,Kansas,59,3742
2021-12-11,Kansas,0,0
2021-12-12,Kansas,0,0
2021-12-13,Kansas,44,3251
2021-12-14,Kansas,0,102
2021-12-15,Kansas,22,4033
2021-12-16,Kansas,0,189
2021-12-17,Kansas,13,4216
2021-12-18,Kansas,0,0
2021-12-19,Kansas,0,0
2021-12-20,Kansas,7,2561
2021-12-21,Kansas,0,112
2021-12-22,Kansas,34,5030
2021-12-23,Kansas,1,26
2021-12-24,Kansas,0,19
2021-12-25,Kansas,0,0
2021-12-26,Kansas,0,0
2021-12-27,Kansas,11,6420
2021-12-28,Kansas,2,25
2021-12-29,Kansas,36,7363
2021-12-30,Kansas,2,173
2021-12-31,Kansas,0,0
2022-01-01,Kansas,0,0
2022-01-02,Kansas,0,0
2022-01-03,Kansas,42,14478
2022-01-04,Kansas,0,152
2022-01-05,Kansas,18,14997
2022-01-06,Kansas,3,247
2022-01-07,Kansas,31,16027
2022-01-08,Kansas,0,0
2022-01-09,Kansas,0,0
2022-01-10,Kansas,20,13615
2022-01-11,Kansas,0,704
2022-01-12,Kansas,24,2833
2022-01-13,Kansas,6,19501
2022-01-14,Kansas,20,18589
2022-01-15,Kansas,0,0
2022-01-16,Kansas,0,0
2022-01-17,Kansas,0,6
2022-01-18,Kansas,6,1311
2022-01-19,Kansas,126,37991
2022-01-20,Kansas,0,0
2022-01-21,Kansas,26,20789
2022-01-22,Kansas,0,0
2022-01-23,Kansas,0,0
2022-01-24,Kansas,19,14281
2022-01-25,Kansas,1,185
2022-01-26,Kansas,51,14097
2022-01-27,Kansas,3,200
2022-01-28,Kansas,124,12782
2022-01-29,Kansas,0,0
2022-01-30,Kansas,0,0
2022-01-31,Kansas,15,7751
2022-02-01,Kansas,2,125
2022-02-02,Kansas,37,8938
2022-02-03,Kansas,4,54
2022-02-04,Kansas,135,4812
2022-02-05,Kansas,0,0
2022-02-06,Kansas,0,0
2022-02-07,Kansas,9,4026
2022-02-08,Kansas,3,123
2020-03-06,Kentucky,0,1
2020-03-07,Kentucky,0,0
2020-03-08,Kentucky,0,3
2020-03-09,Kentucky,0,1
2020-03-10,Kentucky,0,2
2020-03-11,Kentucky,0,0
2020-03-12,Kentucky,0,4
2020-03-13,Kentucky,0,0
2020-03-14,Kentucky,0,7
2020-03-15,Kentucky,0,3
2020-03-16,Kentucky,1,1
2020-03-17,Kentucky,0,4
2020-03-18,Kentucky,0,9
2020-03-19,Kentucky,1,12
2020-03-20,Kentucky,0,16
2020-03-21,Kentucky,1,21
2020-03-22,Kentucky,0,19
2020-03-23,Kentucky,0,21
2020-03-24,Kentucky,0,33
2020-03-25,Kentucky,2,41
2020-03-26,Kentucky,0,50
2020-03-27,Kentucky,3,54
2020-03-28,Kentucky,1,92
2020-03-29,Kentucky,0,45
2020-03-30,Kentucky,2,41
2020-03-31,Kentucky,7,110
2020-04-01,Kentucky,2,84
2020-04-02,Kentucky,14,73
2020-04-03,Kentucky,0,15
2020-04-04,Kentucky,6,147
2020-04-05,Kentucky,4,139
2020-04-06,Kentucky,8,9
2020-04-07,Kentucky,14,232
2020-04-08,Kentucky,7,104
2020-04-09,Kentucky,11,132
2020-04-10,Kentucky,6,177
2020-04-11,Kentucky,4,149
2020-04-12,Kentucky,4,112
2020-04-13,Kentucky,8,85
2020-04-14,Kentucky,9,162
2020-04-15,Kentucky,9,85
2020-04-16,Kentucky,7,134
2020-04-17,Kentucky,9,93
2020-04-18,Kentucky,5,185
2020-04-19,Kentucky,4,253
2020-04-20,Kentucky,6,90
2020-04-21,Kentucky,17,143
2020-04-22,Kentucky,13,180
2020-04-23,Kentucky,9,175
2020-04-24,Kentucky,9,231
2020-04-25,Kentucky,5,126
2020-04-26,Kentucky,3,169
2020-04-27,Kentucky,5,72
2020-04-28,Kentucky,15,229
2020-04-29,Kentucky,4,163
2020-04-30,Kentucky,5,170
2020-05-01,Kentucky,8,171
2020-05-02,Kentucky,4,2
2020-05-03,Kentucky,4,342
2020-05-04,Kentucky,11,147
2020-05-05,Kentucky,11,452
2020-05-06,Kentucky,8,124
2020-05-07,Kentucky,16,227
2020-05-08,Kentucky,2,125
2020-05-09,Kentucky,8,171
2020-05-10,Kentucky,0,17
2020-05-11,Kentucky,13,224
2020-05-12,Kentucky,8,293
2020-05-13,Kentucky,1,99
2020-05-14,Kentucky,7,295
2020-05-15,Kentucky,2,181
2020-05-16,Kentucky,3,195
2020-05-17,Kentucky,0,20
2020-05-18,Kentucky,8,248
2020-05-19,Kentucky,15,164
2020-05-20,Kentucky,12,131
2020-05-21,Kentucky,12,139
2020-05-22,Kentucky,5,213
2020-05-23,Kentucky,1,124
2020-05-24,Kentucky,0,30
2020-05-25,Kentucky,4,57
2020-05-26,Kentucky,4,276
2020-05-27,Kentucky,13,138
2020-05-28,Kentucky,4,197
2020-05-29,Kentucky,10,178
2020-05-30,Kentucky,7,199
2020-05-31,Kentucky,0,50
2020-06-01,Kentucky,4,213
2020-06-02,Kentucky,6,137
2020-06-03,Kentucky,7,198
2020-06-04,Kentucky,11,296
2020-06-05,Kentucky,7,270
2020-06-06,Kentucky,4,308
2020-06-07,Kentucky,1,34
2020-06-08,Kentucky,6,308
2020-06-09,Kentucky,7,190
2020-06-10,Kentucky,4,138
2020-06-11,Kentucky,15,99
2020-06-12,Kentucky,12,224
2020-06-13,Kentucky,2,253
2020-06-14,Kentucky,0,47
2020-06-15,Kentucky,-3,211
2020-06-16,Kentucky,6,36
2020-06-17,Kentucky,6,291
2020-06-18,Kentucky,4,201
2020-06-19,Kentucky,2,238
2020-06-20,Kentucky,0,171
2020-06-21,Kentucky,2,119
2020-06-22,Kentucky,5,154
2020-06-23,Kentucky,10,250
2020-06-24,Kentucky,2,199
2020-06-25,Kentucky,8,271
2020-06-26,Kentucky,6,240
2020-06-27,Kentucky,0,304
2020-06-28,Kentucky,2,143
2020-06-29,Kentucky,7,177
2020-06-30,Kentucky,4,259
2020-07-01,Kentucky,9,198
2020-07-02,Kentucky,8,256
2020-07-03,Kentucky,3,285
2020-07-04,Kentucky,0,54
2020-07-05,Kentucky,0,3
2020-07-06,Kentucky,13,752
2020-07-07,Kentucky,9,356
2020-07-08,Kentucky,4,384
2020-07-09,Kentucky,6,372
2020-07-10,Kentucky,7,500
2020-07-11,Kentucky,0,454
2020-07-12,Kentucky,2,232
2020-07-13,Kentucky,7,365
2020-07-14,Kentucky,9,575
2020-07-15,Kentucky,3,446
2020-07-16,Kentucky,7,469
2020-07-17,Kentucky,12,545
2020-07-18,Kentucky,1,588
2020-07-19,Kentucky,3,850
2020-07-20,Kentucky,3,378
2020-07-21,Kentucky,1,660
2020-07-22,Kentucky,5,531
2020-07-23,Kentucky,6,659
2020-07-24,Kentucky,9,800
2020-07-25,Kentucky,2,767
2020-07-26,Kentucky,1,287
2020-07-27,Kentucky,8,568
2020-07-28,Kentucky,9,626
2020-07-29,Kentucky,11,603
2020-07-30,Kentucky,2,653
2020-07-31,Kentucky,5,849
2020-08-01,Kentucky,5,631
2020-08-02,Kentucky,1,354
2020-08-03,Kentucky,3,534
2020-08-04,Kentucky,7,709
2020-08-05,Kentucky,2,614
2020-08-06,Kentucky,9,612
2020-08-07,Kentucky,5,712
2020-08-08,Kentucky,5,839
2020-08-09,Kentucky,0,330
2020-08-10,Kentucky,4,423
2020-08-11,Kentucky,9,698
2020-08-12,Kentucky,6,1109
2020-08-13,Kentucky,8,760
2020-08-14,Kentucky,5,706
2020-08-15,Kentucky,7,665
2020-08-16,Kentucky,3,206
2020-08-17,Kentucky,7,727
2020-08-18,Kentucky,19,660
2020-08-19,Kentucky,8,688
2020-08-20,Kentucky,15,742
2020-08-21,Kentucky,6,732
2020-08-22,Kentucky,12,793
2020-08-23,Kentucky,2,176
2020-08-24,Kentucky,8,656
2020-08-25,Kentucky,9,741
2020-08-26,Kentucky,9,744
2020-08-27,Kentucky,10,780
2020-08-28,Kentucky,8,615
2020-08-29,Kentucky,6,977
2020-08-30,Kentucky,4,256
2020-08-31,Kentucky,10,714
2020-09-01,Kentucky,18,878
2020-09-02,Kentucky,25,942
2020-09-03,Kentucky,13,1363
2020-09-04,Kentucky,7,1433
2020-09-05,Kentucky,5,516
2020-09-06,Kentucky,2,156
2020-09-07,Kentucky,1,373
2020-09-08,Kentucky,3,332
2020-09-09,Kentucky,19,641
2020-09-10,Kentucky,15,934
2020-09-11,Kentucky,14,897
2020-09-12,Kentucky,12,838
2020-09-13,Kentucky,3,420
2020-09-14,Kentucky,3,575
2020-09-15,Kentucky,7,804
2020-09-16,Kentucky,6,737
2020-09-17,Kentucky,9,689
2020-09-18,Kentucky,5,743
2020-09-19,Kentucky,5,913
2020-09-20,Kentucky,2,345
2020-09-21,Kentucky,2,492
2020-09-22,Kentucky,7,719
2020-09-23,Kentucky,13,966
2020-09-24,Kentucky,5,640
2020-09-25,Kentucky,13,920
2020-09-26,Kentucky,6,888
2020-09-27,Kentucky,4,347
2020-09-28,Kentucky,6,618
2020-09-29,Kentucky,10,918
2020-09-30,Kentucky,3,909
2020-10-01,Kentucky,17,789
2020-10-02,Kentucky,7,947
2020-10-03,Kentucky,7,1010
2020-10-04,Kentucky,3,510
2020-10-05,Kentucky,6,701
2020-10-06,Kentucky,7,954
2020-10-07,Kentucky,6,928
2020-10-08,Kentucky,11,881
2020-10-09,Kentucky,11,1083
2020-10-10,Kentucky,10,997
2020-10-11,Kentucky,2,728
2020-10-12,Kentucky,5,716
2020-10-13,Kentucky,18,893
2020-10-14,Kentucky,7,1311
2020-10-15,Kentucky,16,1132
2020-10-16,Kentucky,8,1354
2020-10-17,Kentucky,14,1059
2020-10-18,Kentucky,9,715
2020-10-19,Kentucky,9,905
2020-10-20,Kentucky,22,1288
2020-10-21,Kentucky,21,1379
2020-10-22,Kentucky,15,1472
2020-10-23,Kentucky,23,1461
2020-10-24,Kentucky,7,1458
2020-10-25,Kentucky,3,1229
2020-10-26,Kentucky,8,1235
2020-10-27,Kentucky,13,1735
2020-10-28,Kentucky,16,1985
2020-10-29,Kentucky,15,1832
2020-10-30,Kentucky,19,2103
2020-10-31,Kentucky,8,1624
2020-11-01,Kentucky,3,1356
2020-11-02,Kentucky,11,1216
2020-11-03,Kentucky,13,1641
2020-11-04,Kentucky,15,1969
2020-11-05,Kentucky,18,2228
2020-11-06,Kentucky,10,2298
2020-11-07,Kentucky,19,2069
2020-11-08,Kentucky,1,1174
2020-11-09,Kentucky,14,2137
2020-11-10,Kentucky,19,2140
2020-11-11,Kentucky,15,2836
2020-11-12,Kentucky,13,2378
2020-11-13,Kentucky,27,3169
2020-11-14,Kentucky,10,2999
2020-11-15,Kentucky,3,1413
2020-11-16,Kentucky,8,2010
2020-11-17,Kentucky,37,2943
2020-11-18,Kentucky,29,2849
2020-11-19,Kentucky,27,3637
2020-11-20,Kentucky,19,3919
2020-11-21,Kentucky,24,3410
2020-11-22,Kentucky,1,2187
2020-11-23,Kentucky,19,2545
2020-11-24,Kentucky,32,2711
2020-11-25,Kentucky,37,3344
2020-11-26,Kentucky,8,259
2020-11-27,Kentucky,26,4603
2020-11-28,Kentucky,19,2769
2020-11-29,Kentucky,11,2711
2020-11-30,Kentucky,26,3091
2020-12-01,Kentucky,32,4030
2020-12-02,Kentucky,27,3782
2020-12-03,Kentucky,61,3784
2020-12-04,Kentucky,31,3655
2020-12-05,Kentucky,25,3629
2020-12-06,Kentucky,9,2637
2020-12-07,Kentucky,26,2271
2020-12-08,Kentucky,52,3189
2020-12-09,Kentucky,31,2765
2020-12-10,Kentucky,28,4115
2020-12-11,Kentucky,29,3786
2020-12-12,Kentucky,30,3257
2020-12-13,Kentucky,7,2449
2020-12-14,Kentucky,19,2064
2020-12-15,Kentucky,27,2619
2020-12-16,Kentucky,30,2920
2020-12-17,Kentucky,46,2953
2020-12-18,Kentucky,43,3185
2020-12-19,Kentucky,19,2702
2020-12-20,Kentucky,28,1737
2020-12-21,Kentucky,36,2459
2020-12-22,Kentucky,38,2846
2020-12-23,Kentucky,35,2889
2020-12-24,Kentucky,6,459
2020-12-25,Kentucky,2,387
2020-12-26,Kentucky,39,3629
2020-12-27,Kentucky,24,1367
2020-12-28,Kentucky,26,2189
2020-12-29,Kentucky,32,3141
2020-12-30,Kentucky,40,3840
2020-12-31,Kentucky,13,838
2021-01-01,Kentucky,0,642
2021-01-02,Kentucky,43,6333
2021-01-03,Kentucky,14,2675
2021-01-04,Kentucky,54,3619
2021-01-05,Kentucky,26,2448
2021-01-06,Kentucky,42,5447
2021-01-07,Kentucky,26,4959
2021-01-08,Kentucky,33,4525
2021-01-09,Kentucky,20,4293
2021-01-10,Kentucky,10,3054
2021-01-11,Kentucky,23,2591
2021-01-12,Kentucky,37,2902
2021-01-13,Kentucky,40,4357
2021-01-14,Kentucky,49,3793
2021-01-15,Kentucky,22,4039
2021-01-16,Kentucky,25,3033
2021-01-17,Kentucky,8,2278
2021-01-18,Kentucky,34,2166
2021-01-19,Kentucky,27,2365
2021-01-20,Kentucky,47,2959
2021-01-21,Kentucky,48,4037
2021-01-22,Kentucky,42,3222
2021-01-23,Kentucky,31,3475
2021-01-24,Kentucky,30,1154
2021-01-25,Kentucky,43,2268
2021-01-26,Kentucky,39,2729
2021-01-27,Kentucky,36,2646
2021-01-28,Kentucky,58,3141
2021-01-29,Kentucky,47,2145
2021-01-30,Kentucky,57,2893
2021-01-31,Kentucky,10,1841
2021-02-01,Kentucky,18,1766
2021-02-02,Kentucky,33,2320
2021-02-03,Kentucky,39,1831
2021-02-04,Kentucky,50,3077
2021-02-05,Kentucky,32,2425
2021-02-06,Kentucky,53,1890
2021-02-07,Kentucky,22,1105
2021-02-08,Kentucky,52,1472
2021-02-09,Kentucky,28,2215
2021-02-10,Kentucky,35,2085
2021-02-11,Kentucky,36,1824
2021-02-12,Kentucky,45,1767
2021-02-13,Kentucky,21,815
2021-02-14,Kentucky,6,1541
2021-02-15,Kentucky,17,965
2021-02-16,Kentucky,27,874
2021-02-17,Kentucky,20,937
2021-02-18,Kentucky,28,1034
2021-02-19,Kentucky,23,1865
2021-02-20,Kentucky,23,1346
2021-02-21,Kentucky,19,941
2021-02-22,Kentucky,15,627
2021-02-23,Kentucky,17,1364
2021-02-24,Kentucky,50,1299
2021-02-25,Kentucky,36,1395
2021-02-26,Kentucky,24,1158
2021-02-27,Kentucky,30,950
2021-02-28,Kentucky,10,647
2021-03-01,Kentucky,16,462
2021-03-02,Kentucky,20,989
2021-03-03,Kentucky,31,1031
2021-03-04,Kentucky,33,1054
2021-03-05,Kentucky,26,935
2021-03-06,Kentucky,40,821
2021-03-07,Kentucky,10,516
2021-03-08,Kentucky,8,350
2021-03-09,Kentucky,31,843
2021-03-10,Kentucky,25,1009
2021-03-11,Kentucky,26,1229
2021-03-12,Kentucky,28,909
2021-03-13,Kentucky,33,655
2021-03-14,Kentucky,10,383
2021-03-15,Kentucky,24,432
2021-03-16,Kentucky,19,879
2021-03-17,Kentucky,31,891
2021-03-18,Kentucky,327,766
2021-03-19,Kentucky,220,953
2021-03-20,Kentucky,33,490
2021-03-21,Kentucky,16,283
2021-03-22,Kentucky,54,444
2021-03-23,Kentucky,17,876
2021-03-24,Kentucky,47,618
2021-03-25,Kentucky,93,794
2021-03-26,Kentucky,37,646
2021-03-27,Kentucky,12,457
2021-03-28,Kentucky,9,312
2021-03-29,Kentucky,42,416
2021-03-30,Kentucky,22,666
2021-03-31,Kentucky,25,615
2021-04-01,Kentucky,21,1044
2021-04-02,Kentucky,20,625
2021-04-03,Kentucky,18,502
2021-04-04,Kentucky,0,57
2021-04-05,Kentucky,57,507
2021-04-06,Kentucky,11,418
2021-04-07,Kentucky,17,969
2021-04-08,Kentucky,19,659
2021-04-09,Kentucky,14,704
2021-04-10,Kentucky,16,329
2021-04-11,Kentucky,6,465
2021-04-12,Kentucky,5,430
2021-04-13,Kentucky,3,860
2021-04-14,Kentucky,22,778
2021-04-15,Kentucky,25,737
2021-04-16,Kentucky,10,698
2021-04-17,Kentucky,12,524
2021-04-18,Kentucky,8,247
2021-04-19,Kentucky,7,345
2021-04-20,Kentucky,12,566
2021-04-21,Kentucky,15,714
2021-04-22,Kentucky,25,624
2021-04-23,Kentucky,23,586
2021-04-24,Kentucky,27,451
2021-04-25,Kentucky,13,256
2021-04-26,Kentucky,18,336
2021-04-27,Kentucky,20,719
2021-04-28,Kentucky,7,724
2021-04-29,Kentucky,10,783
2021-04-30,Kentucky,8,700
2021-05-01,Kentucky,11,553
2021-05-02,Kentucky,3,313
2021-05-03,Kentucky,8,389
2021-05-04,Kentucky,9,736
2021-05-05,Kentucky,7,726
2021-05-06,Kentucky,6,650
2021-05-07,Kentucky,8,613
2021-05-08,Kentucky,14,411
2021-05-09,Kentucky,3,195
2021-05-10,Kentucky,10,225
2021-05-11,Kentucky,18,618
2021-05-12,Kentucky,1,151
2021-05-13,Kentucky,17,975
2021-05-14,Kentucky,9,495
2021-05-15,Kentucky,77,417
2021-05-16,Kentucky,8,237
2021-05-17,Kentucky,3,265
2021-05-18,Kentucky,7,555
2021-05-19,Kentucky,7,513
2021-05-20,Kentucky,12,503
2021-05-21,Kentucky,3,453
2021-05-22,Kentucky,5,290
2021-05-23,Kentucky,9,237
2021-05-24,Kentucky,4,233
2021-05-25,Kentucky,9,457
2021-05-26,Kentucky,19,385
2021-05-27,Kentucky,1,357
2021-05-28,Kentucky,10,303
2021-05-29,Kentucky,20,301
2021-05-30,Kentucky,0,31
2021-05-31,Kentucky,0,0
2021-06-01,Kentucky,171,394
2021-06-02,Kentucky,10,287
2021-06-03,Kentucky,8,314
2021-06-04,Kentucky,9,395
2021-06-05,Kentucky,4,262
2021-06-06,Kentucky,0,0
2021-06-07,Kentucky,6,98
2021-06-08,Kentucky,5,531
2021-06-09,Kentucky,14,307
2021-06-10,Kentucky,17,253
2021-06-11,Kentucky,14,189
2021-06-12,Kentucky,7,204
2021-06-13,Kentucky,2,83
2021-06-14,Kentucky,5,154
2021-06-15,Kentucky,7,204
2021-06-16,Kentucky,5,213
2021-06-17,Kentucky,2,200
2021-06-18,Kentucky,1,160
2021-06-19,Kentucky,0,12
2021-06-20,Kentucky,2,15
2021-06-21,Kentucky,9,288
2021-06-22,Kentucky,4,152
2021-06-23,Kentucky,2,128
2021-06-24,Kentucky,5,149
2021-06-25,Kentucky,5,180
2021-06-26,Kentucky,0,0
2021-06-27,Kentucky,0,0
2021-06-28,Kentucky,7,253
2021-06-29,Kentucky,5,226
2021-06-30,Kentucky,3,252
2021-07-01,Kentucky,2,143
2021-07-02,Kentucky,11,172
2021-07-03,Kentucky,0,0
2021-07-04,Kentucky,0,0
2021-07-05,Kentucky,0,0
2021-07-06,Kentucky,12,440
2021-07-07,Kentucky,4,329
2021-07-08,Kentucky,3,292
2021-07-09,Kentucky,2,351
2021-07-10,Kentucky,0,0
2021-07-11,Kentucky,0,0
2021-07-12,Kentucky,0,43
2021-07-13,Kentucky,12,1124
2021-07-14,Kentucky,5,630
2021-07-15,Kentucky,5,525
2021-07-16,Kentucky,5,526
2021-07-17,Kentucky,0,0
2021-07-18,Kentucky,0,0
2021-07-19,Kentucky,16,1008
2021-07-20,Kentucky,3,989
2021-07-21,Kentucky,2,919
2021-07-22,Kentucky,2,905
2021-07-23,Kentucky,4,992
2021-07-24,Kentucky,0,0
2021-07-25,Kentucky,0,0
2021-07-26,Kentucky,7,2220
2021-07-27,Kentucky,4,1224
2021-07-28,Kentucky,2,1660
2021-07-29,Kentucky,2,1536
2021-07-30,Kentucky,7,1615
2021-07-31,Kentucky,1,113
2021-08-01,Kentucky,0,0
2021-08-02,Kentucky,15,3423
2021-08-03,Kentucky,13,1765
2021-08-04,Kentucky,15,2518
2021-08-05,Kentucky,5,2330
2021-08-06,Kentucky,6,2460
2021-08-07,Kentucky,0,114
2021-08-08,Kentucky,0,122
2021-08-09,Kentucky,17,5058
2021-08-10,Kentucky,5,2366
2021-08-11,Kentucky,13,3027
2021-08-12,Kentucky,5,2614
2021-08-13,Kentucky,13,3886
2021-08-14,Kentucky,1,164
2021-08-15,Kentucky,0,132
2021-08-16,Kentucky,18,6651
2021-08-17,Kentucky,7,3141
2021-08-18,Kentucky,12,3694
2021-08-19,Kentucky,9,4770
2021-08-20,Kentucky,40,4137
2021-08-21,Kentucky,0,29
2021-08-22,Kentucky,0,397
2021-08-23,Kentucky,34,8057
2021-08-24,Kentucky,27,4726
2021-08-25,Kentucky,65,5081
2021-08-26,Kentucky,23,5210
2021-08-27,Kentucky,18,4847
2021-08-28,Kentucky,4,377
2021-08-29,Kentucky,0,586
2021-08-30,Kentucky,49,9142
2021-08-31,Kentucky,34,5150
2021-09-01,Kentucky,11,4597
2021-09-02,Kentucky,47,5466
2021-09-03,Kentucky,23,5444
2021-09-04,Kentucky,3,579
2021-09-05,Kentucky,0,213
2021-09-06,Kentucky,0,606
2021-09-07,Kentucky,53,11490
2021-09-08,Kentucky,38,5033
2021-09-09,Kentucky,39,5331
2021-09-10,Kentucky,32,5352
2021-09-11,Kentucky,4,385
2021-09-12,Kentucky,0,0
2021-09-13,Kentucky,56,9329
2021-09-14,Kentucky,35,4650
2021-09-15,Kentucky,57,5518
2021-09-16,Kentucky,54,4931
2021-09-17,Kentucky,53,5325
2021-09-18,Kentucky,6,435
2021-09-19,Kentucky,0,348
2021-09-20,Kentucky,71,8238
2021-09-21,Kentucky,42,3306
2021-09-22,Kentucky,48,4521
2021-09-23,Kentucky,47,4214
2021-09-24,Kentucky,29,3898
2021-09-25,Kentucky,13,308
2021-09-26,Kentucky,1,201
2021-09-27,Kentucky,79,6329
2021-09-28,Kentucky,67,4367
2021-09-29,Kentucky,74,4054
2021-09-30,Kentucky,50,2700
2021-10-01,Kentucky,38,4110
2021-10-02,Kentucky,6,293
2021-10-03,Kentucky,3,0
2021-10-04,Kentucky,86,4542
2021-10-05,Kentucky,20,2925
2021-10-06,Kentucky,56,2722
2021-10-07,Kentucky,64,2976
2021-10-08,Kentucky,31,2026
2021-10-09,Kentucky,0,0
2021-10-10,Kentucky,0,0
2021-10-11,Kentucky,90,4483
2021-10-12,Kentucky,32,2211
2021-10-13,Kentucky,34,2694
2021-10-14,Kentucky,29,2069
2021-10-15,Kentucky,29,2062
2021-10-16,Kentucky,1,179
2021-10-17,Kentucky,0,0
2021-10-18,Kentucky,101,2958
2021-10-19,Kentucky,50,1989
2021-10-20,Kentucky,62,1874
2021-10-21,Kentucky,47,1743
2021-10-22,Kentucky,26,1568
2021-10-23,Kentucky,3,70
2021-10-24,Kentucky,0,0
2021-10-25,Kentucky,75,2501
2021-10-26,Kentucky,25,1286
2021-10-27,Kentucky,24,1656
2021-10-28,Kentucky,40,1619
2021-10-29,Kentucky,22,1369
2021-10-30,Kentucky,1,96
2021-10-31,Kentucky,1,0
2021-11-01,Kentucky,39,2207
2021-11-02,Kentucky,20,1180
2021-11-03,Kentucky,19,1578
2021-11-04,Kentucky,30,1404
2021-11-05,Kentucky,55,1325
2021-11-06,Kentucky,0,0
2021-11-07,Kentucky,0,0
2021-11-08,Kentucky,78,2248
2021-11-09,Kentucky,42,1715
2021-11-10,Kentucky,70,1827
2021-11-11,Kentucky,11,63
2021-11-12,Kentucky,104,2662
2021-11-13,Kentucky,10,189
2021-11-14,Kentucky,1,0
2021-11-15,Kentucky,42,2811
2021-11-16,Kentucky,33,1680
2021-11-17,Kentucky,34,2103
2021-11-18,Kentucky,44,1939
2021-11-19,Kentucky,185,957
2021-11-20,Kentucky,3,108
2021-11-21,Kentucky,2,0
2021-11-22,Kentucky,93,3660
2021-11-23,Kentucky,68,1939
2021-11-24,Kentucky,43,2161
2021-11-25,Kentucky,14,107
2021-11-26,Kentucky,0,0
2021-11-27,Kentucky,6,0
2021-11-28,Kentucky,0,0
2021-11-29,Kentucky,110,5504
2021-11-30,Kentucky,28,2359
2021-12-01,Kentucky,52,3315
2021-12-02,Kentucky,43,2756
2021-12-03,Kentucky,63,2830
2021-12-04,Kentucky,14,111
2021-12-05,Kentucky,0,0
2021-12-06,Kentucky,171,4948
2021-12-07,Kentucky,53,2748
2021-12-08,Kentucky,55,2832
2021-12-09,Kentucky,51,2638
2021-12-10,Kentucky,66,2701
2021-12-11,Kentucky,0,0
2021-12-12,Kentucky,0,0
2021-12-13,Kentucky,107,4301
2021-12-14,Kentucky,11,2517
2021-12-15,Kentucky,19,2917
2021-12-16,Kentucky,23,2300
2021-12-17,Kentucky,39,2760
2021-12-18,Kentucky,0,0
2021-12-19,Kentucky,0,0
2021-12-20,Kentucky,78,5249
2021-12-21,Kentucky,42,2598
2021-12-22,Kentucky,36,2877
2021-12-23,Kentucky,3,54
2021-12-24,Kentucky,0,0
2021-12-25,Kentucky,0,283
2021-12-26,Kentucky,0,384
2021-12-27,Kentucky,141,8822
2021-12-28,Kentucky,26,4869
2021-12-29,Kentucky,18,5650
2021-12-30,Kentucky,0,1195
2021-12-31,Kentucky,0,2336
2022-01-01,Kentucky,0,1442
2022-01-02,Kentucky,0,853
2022-01-03,Kentucky,118,18168
2022-01-04,Kentucky,20,6592
2022-01-05,Kentucky,30,9880
2022-01-06,Kentucky,34,11469
2022-01-07,Kentucky,39,9705
2022-01-08,Kentucky,0,2599
2022-01-09,Kentucky,0,1924
2022-01-10,Kentucky,63,14166
2022-01-11,Kentucky,9,8992
2022-01-12,Kentucky,21,11494
2022-01-13,Kentucky,25,9954
2022-01-14,Kentucky,28,12396
2022-01-15,Kentucky,0,1019
2022-01-16,Kentucky,0,5126
2022-01-17,Kentucky,0,1865
2022-01-18,Kentucky,90,33350
2022-01-19,Kentucky,42,13021
2022-01-20,Kentucky,24,13105
2022-01-21,Kentucky,27,15641
2022-01-22,Kentucky,0,2983
2022-01-23,Kentucky,0,1356
2022-01-24,Kentucky,62,25037
2022-01-25,Kentucky,22,13293
2022-01-26,Kentucky,31,14454
2022-01-27,Kentucky,38,13128
2022-01-28,Kentucky,33,14677
2022-01-29,Kentucky,0,1748
2022-01-30,Kentucky,0,1019
2022-01-31,Kentucky,69,17456
2022-02-01,Kentucky,34,7188
2022-02-02,Kentucky,26,9235
2022-02-03,Kentucky,24,8241
2022-02-04,Kentucky,31,6929
